date,source,series_key,raw_value,value
2016-08-16,banxico,cetes_28d,4.2700,4.27
2016-08-23,banxico,cetes_28d,4.2300,4.23
2016-08-30,banxico,cetes_28d,4.2900,4.29
2016-09-06,banxico,cetes_28d,4.2300,4.23
2016-09-13,banxico,cetes_28d,4.2200,4.22
2016-09-20,banxico,cetes_28d,4.2700,4.27
2016-09-27,banxico,cetes_28d,4.4100,4.41
2016-10-04,banxico,cetes_28d,4.7000,4.7
2016-10-11,banxico,cetes_28d,4.7000,4.7
2016-10-18,banxico,cetes_28d,4.6700,4.67
2016-10-25,banxico,cetes_28d,4.6800,4.68
2016-10-31,banxico,cetes_28d,4.7500,4.75
2016-11-08,banxico,cetes_28d,4.8100,4.81
2016-11-15,banxico,cetes_28d,5.5600,5.56
2016-11-22,banxico,cetes_28d,5.4800,5.48
2016-11-29,banxico,cetes_28d,5.6200,5.62
2016-12-06,banxico,cetes_28d,5.5900,5.59
2016-12-13,banxico,cetes_28d,5.5100,5.51
2016-12-20,banxico,cetes_28d,5.6500,5.65
2016-12-27,banxico,cetes_28d,5.6900,5.69
2017-01-03,banxico,cetes_28d,5.8200,5.82
2017-01-10,banxico,cetes_28d,5.8700,5.87
2017-01-17,banxico,cetes_28d,5.8600,5.86
2017-01-24,banxico,cetes_28d,5.7700,5.77
2017-01-31,banxico,cetes_28d,5.8800,5.88
2017-02-07,banxico,cetes_28d,5.9000,5.9
2017-02-14,banxico,cetes_28d,6.2100,6.21
2017-02-21,banxico,cetes_28d,6.2400,6.24
2017-02-28,banxico,cetes_28d,6.2500,6.25
2017-03-07,banxico,cetes_28d,6.2900,6.29
2017-03-14,banxico,cetes_28d,6.3000,6.3
2017-03-21,banxico,cetes_28d,6.3200,6.32
2017-03-28,banxico,cetes_28d,6.4300,6.43
2017-04-04,banxico,cetes_28d,6.4800,6.48
2017-04-10,banxico,cetes_28d,6.5400,6.54
2017-04-18,banxico,cetes_28d,6.4700,6.47
2017-04-25,banxico,cetes_28d,6.5000,6.5
2017-05-02,banxico,cetes_28d,6.5000,6.5
2017-05-09,banxico,cetes_28d,6.4900,6.49
2017-05-16,banxico,cetes_28d,6.5300,6.53
2017-05-23,banxico,cetes_28d,6.7100,6.71
2017-05-30,banxico,cetes_28d,6.7200,6.72
2017-06-06,banxico,cetes_28d,6.7400,6.74
2017-06-13,banxico,cetes_28d,6.7900,6.79
2017-06-20,banxico,cetes_28d,6.8700,6.87
2017-06-27,banxico,cetes_28d,6.9600,6.96
2017-07-04,banxico,cetes_28d,7.0000,7.0
2017-07-11,banxico,cetes_28d,6.9800,6.98
2017-07-18,banxico,cetes_28d,6.9900,6.99
2017-07-25,banxico,cetes_28d,6.9900,6.99
2017-08-01,banxico,cetes_28d,6.9900,6.99
2017-08-08,banxico,cetes_28d,6.9600,6.96
2017-08-15,banxico,cetes_28d,6.9100,6.91
2017-08-22,banxico,cetes_28d,6.9200,6.92
2017-08-29,banxico,cetes_28d,6.9100,6.91
2017-09-05,banxico,cetes_28d,6.9800,6.98
2017-09-12,banxico,cetes_28d,6.9800,6.98
2017-09-19,banxico,cetes_28d,6.9800,6.98
2017-09-26,banxico,cetes_28d,7.0000,7.0
2017-10-03,banxico,cetes_28d,7.0300,7.03
2017-10-10,banxico,cetes_28d,7.0300,7.03
2017-10-17,banxico,cetes_28d,7.0400,7.04
2017-10-24,banxico,cetes_28d,7.0200,7.02
2017-10-30,banxico,cetes_28d,7.0300,7.03
2017-11-07,banxico,cetes_28d,7.0200,7.02
2017-11-14,banxico,cetes_28d,7.0100,7.01
2017-11-21,banxico,cetes_28d,7.0200,7.02
2017-11-28,banxico,cetes_28d,7.0100,7.01
2017-12-05,banxico,cetes_28d,7.0200,7.02
2017-12-11,banxico,cetes_28d,7.1900,7.19
2017-12-19,banxico,cetes_28d,7.2400,7.24
2017-12-26,banxico,cetes_28d,7.2200,7.22
2018-01-02,banxico,cetes_28d,7.2500,7.25
2018-01-09,banxico,cetes_28d,7.2400,7.24
2018-01-16,banxico,cetes_28d,7.2400,7.24
2018-01-23,banxico,cetes_28d,7.2500,7.25
2018-01-30,banxico,cetes_28d,7.2400,7.24
2018-02-06,banxico,cetes_28d,7.3500,7.35
2018-02-13,banxico,cetes_28d,7.5000,7.5
2018-02-20,banxico,cetes_28d,7.4900,7.49
2018-02-27,banxico,cetes_28d,7.4700,7.47
2018-03-06,banxico,cetes_28d,7.5000,7.5
2018-03-13,banxico,cetes_28d,7.4600,7.46
2018-03-20,banxico,cetes_28d,7.4400,7.44
2018-03-26,banxico,cetes_28d,7.4900,7.49
2018-04-03,banxico,cetes_28d,7.4600,7.46
2018-04-10,banxico,cetes_28d,7.4700,7.47
2018-04-17,banxico,cetes_28d,7.4500,7.45
2018-04-24,banxico,cetes_28d,7.4500,7.45
2018-04-30,banxico,cetes_28d,7.4700,7.47
2018-05-08,banxico,cetes_28d,7.5200,7.52
2018-05-15,banxico,cetes_28d,7.5800,7.58
2018-05-22,banxico,cetes_28d,7.5100,7.51
2018-05-29,banxico,cetes_28d,7.4800,7.48
2018-06-05,banxico,cetes_28d,7.5100,7.51
2018-06-12,banxico,cetes_28d,7.6200,7.62
2018-06-19,banxico,cetes_28d,7.7100,7.71
2018-06-26,banxico,cetes_28d,7.7000,7.7
2018-07-03,banxico,cetes_28d,7.7200,7.72
2018-07-10,banxico,cetes_28d,7.7400,7.74
2018-07-17,banxico,cetes_28d,7.7400,7.74
2018-07-24,banxico,cetes_28d,7.7200,7.72
2018-07-31,banxico,cetes_28d,7.7400,7.74
2018-08-07,banxico,cetes_28d,7.7400,7.74
2018-08-14,banxico,cetes_28d,7.7400,7.74
2018-08-21,banxico,cetes_28d,7.7100,7.71
2018-08-28,banxico,cetes_28d,7.7200,7.72
2018-09-04,banxico,cetes_28d,7.7000,7.7
2018-09-11,banxico,cetes_28d,7.7000,7.7
2018-09-18,banxico,cetes_28d,7.6900,7.69
2018-09-25,banxico,cetes_28d,7.6500,7.65
2018-10-02,banxico,cetes_28d,7.6700,7.67
2018-10-09,banxico,cetes_28d,7.7000,7.7
2018-10-16,banxico,cetes_28d,7.6500,7.65
2018-10-23,banxico,cetes_28d,7.7200,7.72
2018-10-30,banxico,cetes_28d,7.7600,7.76
2018-11-06,banxico,cetes_28d,7.7100,7.71
2018-11-13,banxico,cetes_28d,7.7900,7.79
2018-11-20,banxico,cetes_28d,7.9400,7.94
2018-11-27,banxico,cetes_28d,7.9700,7.97
2018-12-04,banxico,cetes_28d,7.9500,7.95
2018-12-10,banxico,cetes_28d,7.9700,7.97
2018-12-18,banxico,cetes_28d,8.0000,8.0
2018-12-24,banxico,cetes_28d,8.1700,8.17
2018-12-31,banxico,cetes_28d,8.0600,8.06
2019-01-08,banxico,cetes_28d,8.0000,8.0
2019-01-15,banxico,cetes_28d,7.9100,7.91
2019-01-22,banxico,cetes_28d,7.9100,7.91
2019-01-29,banxico,cetes_28d,7.8600,7.86
2019-02-05,banxico,cetes_28d,7.9000,7.9
2019-02-12,banxico,cetes_28d,7.8800,7.88
2019-02-19,banxico,cetes_28d,7.8500,7.85
2019-02-26,banxico,cetes_28d,8.1000,8.1
2019-03-07,banxico,cetes_28d,8.0000,8.0
2019-03-12,banxico,cetes_28d,8.0900,8.09
2019-03-19,banxico,cetes_28d,8.1500,8.15
2019-03-26,banxico,cetes_28d,7.8500,7.85
2019-04-02,banxico,cetes_28d,7.8000,7.8
2019-04-09,banxico,cetes_28d,7.7600,7.76
2019-04-15,banxico,cetes_28d,7.8100,7.81
2019-04-23,banxico,cetes_28d,7.7500,7.75
2019-04-29,banxico,cetes_28d,8.2000,8.2
2019-05-07,banxico,cetes_28d,8.0200,8.02
2019-05-14,banxico,cetes_28d,8.0500,8.05
2019-05-21,banxico,cetes_28d,8.0300,8.03
2019-05-28,banxico,cetes_28d,8.0500,8.05
2019-06-04,banxico,cetes_28d,8.3000,8.3
2019-06-11,banxico,cetes_28d,8.2800,8.28
2019-06-18,banxico,cetes_28d,8.2400,8.24
2019-06-25,banxico,cetes_28d,8.1800,8.18
2019-07-02,banxico,cetes_28d,8.1000,8.1
2019-07-09,banxico,cetes_28d,8.1700,8.17
2019-07-16,banxico,cetes_28d,8.1300,8.13
2019-07-23,banxico,cetes_28d,8.1500,8.15
2019-07-30,banxico,cetes_28d,8.0100,8.01
2019-08-06,banxico,cetes_28d,8.1500,8.15
2019-08-13,banxico,cetes_28d,8.0500,8.05
2019-08-20,banxico,cetes_28d,7.9600,7.96
2019-08-27,banxico,cetes_28d,7.8700,7.87
2019-09-03,banxico,cetes_28d,7.8100,7.81
2019-09-10,banxico,cetes_28d,7.7200,7.72
2019-09-17,banxico,cetes_28d,7.7200,7.72
2019-09-24,banxico,cetes_28d,7.6100,7.61
2019-10-01,banxico,cetes_28d,7.6500,7.65
2019-10-08,banxico,cetes_28d,7.7000,7.7
2019-10-15,banxico,cetes_28d,7.6700,7.67
2019-10-22,banxico,cetes_28d,7.6500,7.65
2019-10-29,banxico,cetes_28d,7.6200,7.62
2019-11-05,banxico,cetes_28d,7.5500,7.55
2019-11-12,banxico,cetes_28d,7.4500,7.45
2019-11-19,banxico,cetes_28d,7.4300,7.43
2019-11-26,banxico,cetes_28d,7.4600,7.46
2019-12-03,banxico,cetes_28d,7.4000,7.4
2019-12-09,banxico,cetes_28d,7.0400,7.04
2019-12-17,banxico,cetes_28d,6.8000,6.8
2019-12-23,banxico,cetes_28d,7.2500,7.25
2019-12-30,banxico,cetes_28d,7.2500,7.25
2020-01-07,banxico,cetes_28d,7.2600,7.26
2020-01-14,banxico,cetes_28d,7.0000,7.0
2020-01-21,banxico,cetes_28d,7.0500,7.05
2020-01-28,banxico,cetes_28d,7.0400,7.04
2020-02-04,banxico,cetes_28d,6.9900,6.99
2020-02-11,banxico,cetes_28d,7.0000,7.0
2020-02-18,banxico,cetes_28d,6.9500,6.95
2020-02-25,banxico,cetes_28d,6.9100,6.91
2020-03-03,banxico,cetes_28d,6.7000,6.7
2020-03-10,banxico,cetes_28d,6.8100,6.81
2020-03-17,banxico,cetes_28d,7.1500,7.15
2020-03-24,banxico,cetes_28d,6.5900,6.59
2020-03-31,banxico,cetes_28d,6.3900,6.39
2020-04-06,banxico,cetes_28d,6.2300,6.23
2020-04-14,banxico,cetes_28d,6.0000,6.0
2020-04-21,banxico,cetes_28d,6.0000,6.0
2020-04-28,banxico,cetes_28d,5.8400,5.84
2020-05-05,banxico,cetes_28d,5.7000,5.7
2020-05-12,banxico,cetes_28d,5.3900,5.39
2020-05-19,banxico,cetes_28d,5.3900,5.39
2020-05-26,banxico,cetes_28d,5.3800,5.38
2020-06-02,banxico,cetes_28d,5.2700,5.27
2020-06-09,banxico,cetes_28d,5.1500,5.15
2020-06-16,banxico,cetes_28d,4.9800,4.98
2020-06-23,banxico,cetes_28d,4.8500,4.85
2020-06-30,banxico,cetes_28d,4.8100,4.81
2020-07-07,banxico,cetes_28d,4.9500,4.95
2020-07-14,banxico,cetes_28d,4.9000,4.9
2020-07-21,banxico,cetes_28d,4.8000,4.8
2020-07-28,banxico,cetes_28d,4.6300,4.63
2020-08-04,banxico,cetes_28d,4.5300,4.53
2020-08-11,banxico,cetes_28d,4.4800,4.48
2020-08-18,banxico,cetes_28d,4.4300,4.43
2020-08-25,banxico,cetes_28d,4.5000,4.5
2020-09-01,banxico,cetes_28d,4.4200,4.42
2020-09-08,banxico,cetes_28d,4.4100,4.41
2020-09-14,banxico,cetes_28d,4.4500,4.45
2020-09-22,banxico,cetes_28d,4.2500,4.25
2020-09-29,banxico,cetes_28d,4.1800,4.18
2020-10-06,banxico,cetes_28d,4.2600,4.26
2020-10-13,banxico,cetes_28d,4.2200,4.22
2020-10-20,banxico,cetes_28d,4.1400,4.14
2020-10-27,banxico,cetes_28d,4.2200,4.22
2020-11-03,banxico,cetes_28d,4.2500,4.25
2020-11-10,banxico,cetes_28d,4.1400,4.14
2020-11-17,banxico,cetes_28d,4.2400,4.24
2020-11-24,banxico,cetes_28d,4.2800,4.28
2020-12-01,banxico,cetes_28d,4.3500,4.35
2020-12-08,banxico,cetes_28d,4.2600,4.26
2020-12-15,banxico,cetes_28d,4.2300,4.23
2020-12-22,banxico,cetes_28d,4.2700,4.27
2020-12-29,banxico,cetes_28d,4.2400,4.24
2021-01-05,banxico,cetes_28d,4.2800,4.28
2021-01-12,banxico,cetes_28d,4.1900,4.19
2021-01-19,banxico,cetes_28d,4.1900,4.19
2021-01-26,banxico,cetes_28d,4.2200,4.22
2021-02-02,banxico,cetes_28d,4.2400,4.24
2021-02-09,banxico,cetes_28d,4.1900,4.19
2021-02-16,banxico,cetes_28d,4.0100,4.01
2021-02-23,banxico,cetes_28d,4.0200,4.02
2021-03-02,banxico,cetes_28d,4.0600,4.06
2021-03-09,banxico,cetes_28d,4.0500,4.05
2021-03-16,banxico,cetes_28d,4.0500,4.05
2021-03-23,banxico,cetes_28d,4.0300,4.03
2021-03-29,banxico,cetes_28d,4.0800,4.08
2021-04-06,banxico,cetes_28d,4.0700,4.07
2021-04-13,banxico,cetes_28d,4.0700,4.07
2021-04-20,banxico,cetes_28d,4.0600,4.06
2021-04-27,banxico,cetes_28d,4.0600,4.06
2021-05-04,banxico,cetes_28d,4.0700,4.07
2021-05-11,banxico,cetes_28d,4.0600,4.06
2021-05-18,banxico,cetes_28d,4.0500,4.05
2021-05-25,banxico,cetes_28d,4.0700,4.07
2021-06-01,banxico,cetes_28d,4.0200,4.02
2021-06-08,banxico,cetes_28d,4.0400,4.04
2021-06-15,banxico,cetes_28d,4.0000,4.0
2021-06-22,banxico,cetes_28d,4.0300,4.03
2021-06-29,banxico,cetes_28d,4.3000,4.3
2021-07-06,banxico,cetes_28d,4.3000,4.3
2021-07-13,banxico,cetes_28d,4.3000,4.3
2021-07-20,banxico,cetes_28d,4.3300,4.33
2021-07-27,banxico,cetes_28d,4.3500,4.35
2021-08-03,banxico,cetes_28d,4.3300,4.33
2021-08-10,banxico,cetes_28d,4.5000,4.5
2021-08-17,banxico,cetes_28d,4.5000,4.5
2021-08-24,banxico,cetes_28d,4.4900,4.49
2021-08-31,banxico,cetes_28d,4.3900,4.39
2021-09-07,banxico,cetes_28d,4.4900,4.49
2021-09-13,banxico,cetes_28d,4.6000,4.6
2021-09-21,banxico,cetes_28d,4.5800,4.58
2021-09-28,banxico,cetes_28d,4.6900,4.69
2021-10-05,banxico,cetes_28d,4.8100,4.81
2021-10-12,banxico,cetes_28d,4.7900,4.79
2021-10-19,banxico,cetes_28d,4.8300,4.83
2021-10-26,banxico,cetes_28d,4.9300,4.93
2021-11-01,banxico,cetes_28d,5.0000,5.0
2021-11-09,banxico,cetes_28d,5.1400,5.14
2021-11-16,banxico,cetes_28d,5.0000,5.0
2021-11-23,banxico,cetes_28d,5.0500,5.05
2021-11-30,banxico,cetes_28d,5.1000,5.1
2021-12-07,banxico,cetes_28d,5.2000,5.2
2021-12-14,banxico,cetes_28d,5.2000,5.2
2021-12-21,banxico,cetes_28d,5.4500,5.45
2021-12-28,banxico,cetes_28d,5.4900,5.49
2022-01-04,banxico,cetes_28d,5.5100,5.51
2022-01-11,banxico,cetes_28d,5.5200,5.52
2022-01-18,banxico,cetes_28d,5.5700,5.57
2022-01-25,banxico,cetes_28d,5.5000,5.5
2022-02-01,banxico,cetes_28d,5.8400,5.84
2022-02-08,banxico,cetes_28d,5.7500,5.75
2022-02-15,banxico,cetes_28d,5.9500,5.95
2022-02-22,banxico,cetes_28d,5.9400,5.94
2022-03-01,banxico,cetes_28d,6.0600,6.06
2022-03-08,banxico,cetes_28d,6.1500,6.15
2022-03-15,banxico,cetes_28d,6.3300,6.33
2022-03-22,banxico,cetes_28d,6.4900,6.49
2022-03-29,banxico,cetes_28d,6.5200,6.52
2022-04-05,banxico,cetes_28d,6.5200,6.52
2022-04-11,banxico,cetes_28d,6.5200,6.52
2022-04-19,banxico,cetes_28d,6.5000,6.5
2022-04-26,banxico,cetes_28d,6.6800,6.68
2022-05-03,banxico,cetes_28d,6.8500,6.85
2022-05-10,banxico,cetes_28d,6.9700,6.97
2022-05-17,banxico,cetes_28d,6.9300,6.93
2022-05-24,banxico,cetes_28d,6.9000,6.9
2022-05-31,banxico,cetes_28d,7.0100,7.01
2022-06-07,banxico,cetes_28d,7.3200,7.32
2022-06-14,banxico,cetes_28d,7.1500,7.15
2022-06-21,banxico,cetes_28d,7.5000,7.5
2022-06-28,banxico,cetes_28d,7.5600,7.56
2022-07-05,banxico,cetes_28d,7.7000,7.7
2022-07-12,banxico,cetes_28d,7.5500,7.55
2022-07-19,banxico,cetes_28d,7.7400,7.74
2022-07-26,banxico,cetes_28d,8.0500,8.05
2022-08-02,banxico,cetes_28d,8.0100,8.01
2022-08-09,banxico,cetes_28d,8.3000,8.3
2022-08-16,banxico,cetes_28d,8.3500,8.35
2022-08-23,banxico,cetes_28d,8.3500,8.35
2022-08-30,banxico,cetes_28d,8.3500,8.35
2022-09-06,banxico,cetes_28d,8.5500,8.55
2022-09-13,banxico,cetes_28d,8.7500,8.75
2022-09-20,banxico,cetes_28d,8.6100,8.61
2022-09-27,banxico,cetes_28d,9.2500,9.25
2022-10-04,banxico,cetes_28d,9.0000,9.0
2022-10-11,banxico,cetes_28d,8.9000,8.9
2022-10-18,banxico,cetes_28d,8.8000,8.8
2022-10-25,banxico,cetes_28d,9.0000,9.0
2022-10-31,banxico,cetes_28d,9.4000,9.4
2022-11-08,banxico,cetes_28d,9.1900,9.19
2022-11-15,banxico,cetes_28d,9.3700,9.37
2022-11-22,banxico,cetes_28d,9.7000,9.7
2022-11-29,banxico,cetes_28d,9.6800,9.68
2022-12-06,banxico,cetes_28d,10.0000,10.0
2022-12-13,banxico,cetes_28d,9.8000,9.8
2022-12-20,banxico,cetes_28d,10.2000,10.2
2022-12-27,banxico,cetes_28d,10.1000,10.1
2023-01-03,banxico,cetes_28d,10.4900,10.49
2023-01-10,banxico,cetes_28d,10.4600,10.46
2023-01-17,banxico,cetes_28d,10.7000,10.7
2023-01-24,banxico,cetes_28d,10.8000,10.8
2023-01-31,banxico,cetes_28d,10.7800,10.78
2023-02-07,banxico,cetes_28d,10.8200,10.82
2023-02-14,banxico,cetes_28d,11.0500,11.05
2023-02-21,banxico,cetes_28d,11.0400,11.04
2023-02-28,banxico,cetes_28d,11.0500,11.05
2023-03-07,banxico,cetes_28d,11.1900,11.19
2023-03-14,banxico,cetes_28d,11.3000,11.3
2023-03-21,banxico,cetes_28d,11.2800,11.28
2023-03-28,banxico,cetes_28d,11.3400,11.34
2023-04-03,banxico,cetes_28d,11.2800,11.28
2023-04-11,banxico,cetes_28d,11.3000,11.3
2023-04-18,banxico,cetes_28d,11.3000,11.3
2023-04-25,banxico,cetes_28d,11.2700,11.27
2023-05-02,banxico,cetes_28d,11.4000,11.4
2023-05-09,banxico,cetes_28d,11.3900,11.39
2023-05-16,banxico,cetes_28d,11.2500,11.25
2023-05-23,banxico,cetes_28d,11.2500,11.25
2023-05-30,banxico,cetes_28d,11.2000,11.2
2023-06-06,banxico,cetes_28d,11.3200,11.32
2023-06-13,banxico,cetes_28d,11.1500,11.15
2023-06-20,banxico,cetes_28d,11.0900,11.09
2023-06-27,banxico,cetes_28d,11.0200,11.02
2023-07-04,banxico,cetes_28d,11.3000,11.3
2023-07-11,banxico,cetes_28d,11.2900,11.29
2023-07-18,banxico,cetes_28d,11.1800,11.18
2023-07-25,banxico,cetes_28d,11.0900,11.09
2023-08-01,banxico,cetes_28d,11.2800,11.28
2023-08-08,banxico,cetes_28d,11.2500,11.25
2023-08-15,banxico,cetes_28d,11.2600,11.26
2023-08-22,banxico,cetes_28d,10.9600,10.96
2023-08-29,banxico,cetes_28d,11.0700,11.07
2023-09-05,banxico,cetes_28d,11.0000,11.0
2023-09-12,banxico,cetes_28d,11.2500,11.25
2023-09-19,banxico,cetes_28d,11.0000,11.0
2023-09-26,banxico,cetes_28d,11.0500,11.05
2023-10-03,banxico,cetes_28d,11.0500,11.05
2023-10-10,banxico,cetes_28d,11.0500,11.05
2023-10-17,banxico,cetes_28d,10.9500,10.95
2023-10-24,banxico,cetes_28d,11.2600,11.26
2023-10-30,banxico,cetes_28d,11.0900,11.09
2023-11-07,banxico,cetes_28d,10.9500,10.95
2023-11-14,banxico,cetes_28d,10.8700,10.87
2023-11-21,banxico,cetes_28d,10.7500,10.75
2023-11-28,banxico,cetes_28d,10.7800,10.78
2023-12-05,banxico,cetes_28d,11.2500,11.25
2023-12-11,banxico,cetes_28d,11.2500,11.25
2023-12-19,banxico,cetes_28d,11.0900,11.09
2023-12-26,banxico,cetes_28d,11.2600,11.26
2024-01-02,banxico,cetes_28d,11.3000,11.3
2024-01-09,banxico,cetes_28d,11.2800,11.28
2024-01-16,banxico,cetes_28d,11.3000,11.3
2024-01-23,banxico,cetes_28d,11.2800,11.28
2024-01-30,banxico,cetes_28d,11.1500,11.15
2024-02-06,banxico,cetes_28d,11.0600,11.06
2024-02-13,banxico,cetes_28d,11.0500,11.05
2024-02-20,banxico,cetes_28d,11.0000,11.0
2024-02-27,banxico,cetes_28d,11.0000,11.0
2024-03-05,banxico,cetes_28d,11.0000,11.0
2024-03-12,banxico,cetes_28d,11.1800,11.18
2024-03-19,banxico,cetes_28d,10.9900,10.99
2024-03-25,banxico,cetes_28d,10.9000,10.9
2024-04-02,banxico,cetes_28d,10.8800,10.88
2024-04-09,banxico,cetes_28d,10.9200,10.92
2024-04-16,banxico,cetes_28d,11.0400,11.04
2024-04-23,banxico,cetes_28d,11.0400,11.04
2024-04-29,banxico,cetes_28d,10.9500,10.95
2024-05-07,banxico,cetes_28d,11.0300,11.03
2024-05-14,banxico,cetes_28d,10.9500,10.95
2024-05-21,banxico,cetes_28d,11.0000,11.0
2024-05-28,banxico,cetes_28d,11.0300,11.03
2024-06-04,banxico,cetes_28d,11.0400,11.04
2024-06-11,banxico,cetes_28d,11.0000,11.0
2024-06-18,banxico,cetes_28d,10.9500,10.95
2024-06-25,banxico,cetes_28d,10.8800,10.88
2024-07-02,banxico,cetes_28d,11.0200,11.02
2024-07-09,banxico,cetes_28d,10.9000,10.9
2024-07-16,banxico,cetes_28d,10.8900,10.89
2024-07-23,banxico,cetes_28d,10.8700,10.87
2024-07-30,banxico,cetes_28d,10.9700,10.97
2024-08-06,banxico,cetes_28d,10.8600,10.86
2024-08-13,banxico,cetes_28d,10.6500,10.65
2024-08-20,banxico,cetes_28d,10.6500,10.65
2024-08-27,banxico,cetes_28d,10.6500,10.65
2024-09-03,banxico,cetes_28d,10.5100,10.51
2024-09-10,banxico,cetes_28d,10.4900,10.49
2024-09-17,banxico,cetes_28d,10.4000,10.4
2024-09-24,banxico,cetes_28d,10.3500,10.35
2024-09-30,banxico,cetes_28d,10.3000,10.3
2024-10-08,banxico,cetes_28d,10.3000,10.3
2024-10-15,banxico,cetes_28d,10.2100,10.21
2024-10-22,banxico,cetes_28d,10.2000,10.2
2024-10-29,banxico,cetes_28d,10.2000,10.2
2024-11-05,banxico,cetes_28d,10.1000,10.1
2024-11-12,banxico,cetes_28d,10.1000,10.1
2024-11-19,banxico,cetes_28d,10.0500,10.05
2024-11-26,banxico,cetes_28d,9.9500,9.95
2024-12-03,banxico,cetes_28d,9.9000,9.9
2024-12-09,banxico,cetes_28d,9.9500,9.95
2024-12-17,banxico,cetes_28d,9.8000,9.8
2024-12-23,banxico,cetes_28d,9.7400,9.74
2024-12-30,banxico,cetes_28d,10.0400,10.04
2025-01-07,banxico,cetes_28d,9.8800,9.88
2025-01-14,banxico,cetes_28d,9.7800,9.78
2025-01-21,banxico,cetes_28d,9.7500,9.75
2025-01-28,banxico,cetes_28d,9.8700,9.87
2025-02-04,banxico,cetes_28d,9.6500,9.65
2025-02-11,banxico,cetes_28d,9.3500,9.35
2025-02-18,banxico,cetes_28d,9.3700,9.37
2025-02-25,banxico,cetes_28d,9.4400,9.44
2025-03-04,banxico,cetes_28d,9.1500,9.15
2025-03-11,banxico,cetes_28d,9.1400,9.14
2025-03-18,banxico,cetes_28d,9.1000,9.1
2025-03-25,banxico,cetes_28d,9.0200,9.02
2025-04-01,banxico,cetes_28d,8.8000,8.8
2025-04-08,banxico,cetes_28d,8.8000,8.8
2025-04-14,banxico,cetes_28d,9.0000,9.0
2025-04-22,banxico,cetes_28d,8.8000,8.8
2025-04-28,banxico,cetes_28d,8.6500,8.65
2025-05-06,banxico,cetes_28d,8.5500,8.55
2025-05-13,banxico,cetes_28d,8.4000,8.4
2025-05-20,banxico,cetes_28d,8.1500,8.15
2025-05-27,banxico,cetes_28d,8.1200,8.12
2025-06-03,banxico,cetes_28d,8.1000,8.1
2025-06-10,banxico,cetes_28d,8.1000,8.1
2025-06-17,banxico,cetes_28d,8.1400,8.14
2025-06-24,banxico,cetes_28d,8.0000,8.0
2025-07-01,banxico,cetes_28d,7.7000,7.7
2025-07-08,banxico,cetes_28d,7.8500,7.85
2025-07-15,banxico,cetes_28d,7.6500,7.65
2025-07-22,banxico,cetes_28d,7.6500,7.65
2025-07-29,banxico,cetes_28d,7.4800,7.48
2025-08-05,banxico,cetes_28d,7.5000,7.5
2025-08-12,banxico,cetes_28d,7.3800,7.38
2025-08-19,banxico,cetes_28d,7.4000,7.4
2025-08-26,banxico,cetes_28d,7.2700,7.27
2025-09-02,banxico,cetes_28d,7.3500,7.35
2025-09-09,banxico,cetes_28d,7.3500,7.35
2025-09-15,banxico,cetes_28d,7.2500,7.25
2025-09-23,banxico,cetes_28d,7.2000,7.2
2025-09-30,banxico,cetes_28d,7.1900,7.19
2025-10-07,banxico,cetes_28d,7.4700,7.47
2025-10-14,banxico,cetes_28d,7.4000,7.4
2025-10-21,banxico,cetes_28d,7.1000,7.1
2025-10-28,banxico,cetes_28d,7.1000,7.1
2025-11-04,banxico,cetes_28d,7.3000,7.3
2025-11-11,banxico,cetes_28d,7.0500,7.05
2025-11-18,banxico,cetes_28d,7.2500,7.25
2025-11-25,banxico,cetes_28d,7.1500,7.15
2025-12-02,banxico,cetes_28d,7.2900,7.29
2025-12-09,banxico,cetes_28d,7.2500,7.25
2025-12-16,banxico,cetes_28d,7.1500,7.15
2025-12-22,banxico,cetes_28d,7.0400,7.04
2025-12-29,banxico,cetes_28d,7.0700,7.07
2026-01-06,banxico,cetes_28d,7.0700,7.07
2026-01-13,banxico,cetes_28d,6.9900,6.99
2026-01-20,banxico,cetes_28d,7.0000,7.0
2026-01-27,banxico,cetes_28d,6.9500,6.95
2026-02-03,banxico,cetes_28d,6.9000,6.9
2026-02-10,banxico,cetes_28d,6.8800,6.88
2026-02-17,banxico,cetes_28d,6.8400,6.84
2026-02-24,banxico,cetes_28d,6.8300,6.83
2026-03-03,banxico,cetes_28d,6.8100,6.81
2026-03-10,banxico,cetes_28d,6.8100,6.81
2026-03-17,banxico,cetes_28d,6.8100,6.81
2026-03-24,banxico,cetes_28d,6.8100,6.81
2026-03-30,banxico,cetes_28d,6.6400,6.64
2026-04-07,banxico,cetes_28d,6.6000,6.6
2026-04-14,banxico,cetes_28d,6.6000,6.6
2026-04-21,banxico,cetes_28d,6.5500,6.55
2026-04-28,banxico,cetes_28d,6.5000,6.5
2026-05-05,banxico,cetes_28d,6.4900,6.49
2026-05-12,banxico,cetes_28d,6.5400,6.54
2026-05-19,banxico,cetes_28d,6.4500,6.45
2026-05-26,banxico,cetes_28d,6.3800,6.38
2026-06-02,banxico,cetes_28d,6.3600,6.36
2026-06-09,banxico,cetes_28d,6.2500,6.25
2026-06-16,banxico,cetes_28d,6.2800,6.28
2026-06-23,banxico,cetes_28d,6.2800,6.28
2026-06-30,banxico,cetes_28d,6.3000,6.3
2026-07-07,banxico,cetes_28d,6.2900,6.29
